ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
hawr1243a-textA-43,xway pase îrayeşa ađê mila řeđê baw.,xwa-î	pase	îraye=ş=a	ađê	mi-l-a	řeđ-ê	b-a=û	,God.M-SG.OBL	such	volition=3SG:NC=COP.3SG.M:S	3PL.DIR	IND-go.PRS-3PL:S	crossing-PL.DIR	be.PRS-3PL:S=and	,"God's will was such that they went away, [and] crossed [that region].",textA,43,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""OBL"": ""oblique"", ""NC"": ""non-canonical subject"", ""COP"": ""copula"", ""PL"": ""plural"", ""DIR"": ""direct"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textA-44,bizê her werew mê.,biz(e)-ê	her	wer=ew	m-ê	,goat.F-PL.DIR	EMPH	front.M=POST	IND-come.PRS.3SG:S	,and the goat kept going\footnote{Lit. coming forward} [to the tree],textA,44,hawr1243,hawr1243a,WORD_ALIGNED,"{""PL"": ""plural"", ""DIR"": ""direct"", ""EMPH"": ""emphatic"", ""POST"": ""postposition"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular""}"
hawr1243a-textA-45,pey minyo serû nerekeyû çêrhur zaroɫeke şot wero.,pey	mi-ny(e)-o	ser-û	nere-(e)key=û	çêr=hur	zaroɫe-(e)ke	şot	wer-o	,foot	IND-put.PRS-3SG:A	on-EZ.GEN	oak_tree.M-DEF.M.SG.OBL{=and}	under=POST	child-DEF.M.SG.DIR	milk.M	eat.PRS.IND-3SG:A	,"[and] putting its feet on the trunk of the oak tree, and the baby drank [its] milk from below.",textA,45,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DEF"": ""definite"", ""OBL"": ""oblique"", ""POST"": ""postposition"", ""DIR"": ""direct""}"
hawr1243a-textA-46,"saɫê ter mênêwe, maço, ``bilmê bizanmê tekbîrî êtir řawêjma çêş bo'' ađê, wişkesaɫîn.",saɫ(e)-ê	ter	m-ê-nê=we	m-aç-o	bi-l-mê	bi-zan-mê	tekbîr-î	êtir	řawêj=ma	çêş	b-o	ađê	{}	wişkesaɫî=n	,year.F-INDF	other	IND-come.PRS-3PL:S=COMPL	IND-say.PRS-3SG:A	SBJV-go.PRS-1PL:S	SBJV-know.PRS-1PL:A	solution-M.SG.OBL	DISC.PTCL	consultation=1PL:PSR	what	be.PRS.SBJV-3SG:S	3PL.DIR	{}	drought=COP.3SG.M:S	,"The following year, they went back. He (the father) said, ``We shall go [and] see what is ahead of us with this period of drought.''",textA,46,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural"", ""COMPL"": ""completive"", ""SG"": ""singular"", ""SBJV"": ""subjunctive"", ""OBL"": ""oblique"", ""DISC"": ""discourse particle"", ""PTCL"": ""particle"", ""PSR"": ""possessor"", ""DIR"": ""direct"", ""COP"": ""copula""}"
hawr1243a-textA-47,mênê yagekê.,m-ê-nê	yag(ê)-ekê	,IND-come.PRS-3PL:S	place.F-DEF.F.SG	,They went to the same place [as last year].,textA,47,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural"", ""DEF"": ""definite"", ""SG"": ""singular""}"
hawr1243a-textA-48,wextê miđyo kabra qiřoɫû nerekeyne sere ber mêw milo řû zemînîre.,wext-ê	mi-đy(e)-o	kabra	qiřoɫ-û	nere-(e)key=ne	sere	ber	m-ê=û	mi-l-o	řû	zemîn-î=re	,time.M-INDF	IND-look.PRS-3SG:S	fellow	hollow.M-EZ.GEN	oak_tree.M-DEF.M.SG.OBL=POST	head.M	out	IND-come.PRS.3SG:S=and	IND-go.PRS-3SG:S	face	land.M-SG.OBL=POST	,"When he looked [at the tree], he saw someone put his head out of the hollow of the oak tree and pulled it (his head) back again.",textA,48,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DEF"": ""definite"", ""OBL"": ""oblique"", ""POST"": ""postposition""}"
hawr1243a-textA-49,milo wextê miđyo zaroɫeke bîyen peřû qiřoɫekey.,mi-l-o	wext-ê	mi-đy(e)-o	zaroɫe-(e)ke	bîye=n	peř-û	qiřoɫ-ekey	,IND-go.PRS-3SG:S	time.M-INDF	IND-look.PRS-3SG:S	child-DEF.M.SG.DIR	be.PST.PTCP.M=COP.3SG.M:S	full-EZ.GEN	hollow.M-DEF.M.SG.OBL	,The father went [closer and] noticed that the baby boy [had grown up so much that] he had filled the hollow of the tree.,textA,49,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""INDF"": ""indefinite"", ""DEF"": ""definite"", ""DIR"": ""direct"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""OBL"": ""oblique""}"
hawr1243a-textA-50,a wextîyekey îđîçşa ardenû.,a	wext-î-ekey	îđ=îç=şa	arde=n=û	,DEM.DIST	time.M-SG.OBL-DEF.M.SG.OBL	3SG.M.DIR=ADD=3PL:A	bring.PST.PTCP.M=COP.3SG.M:O=and	,They (the family) brought him back.,textA,50,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""DEF"": ""definite"", ""DIR"": ""direct"", ""ADD"": ""additive"", ""PL"": ""plural"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula""}"
hawr1243a-textA-51,marowe kêşoş şiş kîlowê.,m-ar-o=we	kêş-o=ş	şiş	kîlo-ê	,IND-bring.PRS-3SG:A=COMPL	weigh.PRS.IND-3SG:A=3SG:O	six	kilo.M-PL.DIR	,"The father weighed him, [and] he weighed six kilos [more than the other son].",textA,51,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""PL"": ""plural"", ""DIR"": ""direct""}"
hawr1243a-textA-52,hinû dilû qiřoɫû nerekey şiş kîlowê çîđî zîya bo.,hin-û	dil-û	qiřoɫ-û	nere-(e)key	şiş	kîlo-ê	ç=îđî	zîya	b-o	,EZ.PRON-EZ.GEN	inside-EZ.GEN	hollow.M-EZ.GEN	oak_tree.M-DEF.M.SG.OBL	six	kilo.M-PL.DIR	from=3SG.OBL.M	more	be.PRS.IND-3SG:S	,The one raised in the hollow of the tree weighed six kilos more than him (the one they took with them).,textA,52,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""PRON"": ""pronominal"", ""GEN"": ""genitive"", ""DEF"": ""definite"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PL"": ""plural"", ""DIR"": ""direct"", ""PRS"": ""present"", ""IND"": ""indicative""}"
hawr1243a-textA-53,karû xway eçanen.,kar-û	xwa-î	e=çane=n	,task.M-EZ.GEN	God.M-SG.OBL	EMPH=like_that=COP.3SG.M:S	,God's work is like this.,textA,53,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""EMPH"": ""emphatic"", ""COP"": ""copula""}"
hawr1243a-textA-54,î bizêçe powe awêzane bo mê eçê êđ çeknoşû milo la yagekêş.,î	biz(e)-ê=ç=e	p=o=we	awêzan-e	b-o	m-ê	e=çê	êđ	çekn-o=ş=û	mi-l-o	la	yag(ê)-ekê=ş	,DEM.PROX	goat.F-SG.OBL=ADD=DEM	at=DEM.DIST=POST	hanging-F	be.PRS.IND-3SG:S	IND-come.PRS.3SG:S	in=here	3SG.PROX.DIR	suckle.PRS-3SG:A=3SG:O=and	IND-go.PRS-3SG:S	to	place.F-DEF.F.SG=3SG:PSR	,"The goat would stay in a hanging position, he (the child) would feed from its udder, and it would go back to its place.",textA,54,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""ADD"": ""additive"", ""DIST"": ""distal"", ""POST"": ""postposition"", ""PRS"": ""present"", ""IND"": ""indicative"", ""DIR"": ""direct"", ""DEF"": ""definite"", ""PSR"": ""possessor""}"
hawr1243a-textA-55,haɫîta?,haɫî=t=a	,understood=2SG:NC=COP.3SG.M:S	,You see?,textA,55,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""NC"": ""non-canonical subject"", ""COP"": ""copula""}"
hawr1243a-textA-56,"wextê kuřekey maro milo řûweşo waçê pêse neçîrî piřa, piřa.",wext-ê	kuř-ekey	m-ar-o	mi-l-o	řûwe=ş=o	waç-ê	pêse	neçîr-î	piřa-∅	piřa-∅	,time.M-INDF	son.M-DEF.M.SG.OBL	IND-bring.PRS-3SG:A	IND-go.PRS-3SG:S	face=3SG:PSR=POST	say.PRS-AUG.3SG:A	like	prey.M-SG.OBL	fly.PST-3SG.M:S	fly.PST-3SG.M:S	,"When he approached the son [in the hollow of the tree], it was said that he jumped like a prey; he jumped.",textA,56,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""DEF"": ""definite"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PSR"": ""possessor"", ""POST"": ""postposition"", ""AUG"": ""augment"", ""PST"": ""past""}"
hawr1243a-textA-57,heɫbete bero gêroş. kêştebêş şiş kîlowê ađ çewî zîyater bîyebê.,heɫbete	ber-o	gêr-o=ş	kêşte=b-ê=ş	şiş	kîlo-ê	ađ	ç=ewî	zîya-ter	bîye=b-ê	,of_course	take.PRS.IND-3SG:A	take.PRS.IND-3SG:A=3SG:O	weigh.PST.PTCP.M=be.PRS-AUG.SG:O=3SG:A	six	kilo.M-PL.DIR	3SG.M.DIR	from=3SG.OBL.M	increased-CMPR	be.PST.PTCP.M=be.PRS-AUG.3SG:S	,"Indeed, he (the father) took him; he grabbed him. When he weighed him, he weighed six kilos more than him (the other son).",textA,57,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""PST"": ""past"", ""PTCP"": ""participle"", ""AUG"": ""augment"", ""PL"": ""plural"", ""DIR"": ""direct"", ""OBL"": ""oblique"", ""CMPR"": ""comparative""}"
hawr1243a-textA-58,îne dastanû gewregerîyû a meşeyxane.,îne	dastan(e)-û	gewregerî-û	a	meşeyxa=ne	,DEM.PROX.M.3SG.DIR	story.F-EZ.GEN	greatness-EZ.GEN	DEM.DIST	sheikh.PL.OBL=COP.3SG.F:S	,This is the story of the greatness of the sheikhs.,textA,58,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""SG"": ""singular"", ""DIR"": ""direct"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DIST"": ""distal"", ""PL"": ""plural"", ""OBL"": ""oblique"", ""COP"": ""copula""}"
hawr1243a-textA-59,herçêşa kerdebo herçêşa watebo la xwaywe qisêşa meqboɫe bîyêne.,herçê=şa	kerde=b-o	herçê=şa	wate=b-o	la	xwa-î=we	qisê=şa	meqboɫ-e	bîyê=ne	,whatever=3PL:A	do.PST.PTCP.M=be.PRS-3SG:O	whatever=3PL:A	say.PST.PTCP.M=be.PRS-3SG:O	at_the_place_of	God.M-SG.OBL=POST	talk.F.SG=3PL:PSR	acceptable-F	be.PST.PTCP.F=COP.3SG.F:S	,"Whatever they did, whatever they said, their remarks were accepted by God.",textA,59,hawr1243,hawr1243a,WORD_ALIGNED,"{""PL"": ""plural"", ""PST"": ""past"", ""PTCP"": ""participle"", ""PRS"": ""present"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""POST"": ""postposition"", ""PSR"": ""possessor"", ""COP"": ""copula""}"
hawr1243a-textA-60,"welê îse be qurʕan ne şêx menen, ne meɫa menen, ne kesê hen be weş dađiş berî la.",welê	îse	be	qurʕan	ne	şêx	mene=n	ne	meɫa	mene=n	ne	kes-ê	hen-∅	be	weş	dađ=iş	bér-î	la	,but	now	to	PN	neither	sheikh.M	remain.PST.PTCP.M=COP.3SG.M:S	nor	mullah.M	remain.PST.PTCP.M=COP.3SG.M:S	nor	person.M-INDF	EXIST-3SG.M:S	by	good	cry.M=3SG:R	take.PRS.SBJV-2SG:A	to	,"However, nowadays, I swear on the Quran, neither a [true] sheikh nor a [true] mullah remains, nor is there a person with whom one can take counsel in peace.",textA,60,hawr1243,hawr1243a,WORD_ALIGNED,"{""PN"": ""proper noun"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""SG"": ""singular"", ""INDF"": ""indefinite"", ""EXIST"": ""existential particle"", ""PRS"": ""present"", ""SBJV"": ""subjunctive""}"
hawr1243a-textA-61,haɫîta?,haɫî=t=a	,understood=2SG:NC=COP.3SG.M:S	,You see?,textA,61,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""NC"": ""non-canonical subject"", ""COP"": ""copula""}"
hawr1243a-textB-1,ʕerzû xizmetît kerû!,ʕerz-û	xizmet-î=t	kér-û	,petition.M-EZ.GEN	service.M-SG.OBL=2SG:R	do.PRS.SBJV-1SG:A	,Let me tell you!\footnote{Lit. May a petition be for your service.},textB,1,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PRS"": ""present"", ""SBJV"": ""subjunctive""}"
hawr1243a-textB-2,heta min jinîyenim pîyewe ama xizmetû şê ʕeladînî.,heta	min	jinîye=n=im	pîye-(ê)we	ama	xizmet-û	şê	ʕeladîn-î	,even	1SG	hear.PST.PTCP.M=COP.3SG.M:O=1SG:A	man.M-INDF	come.PST.3SG:S	service.M-EZ.GEN	sheikh.M	PN-M.SG.OBL	,I have even heard that a man came to the service of Sheikh Aladin.,textB,2,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""INDF"": ""indefinite"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""PN"": ""proper noun"", ""OBL"": ""oblique""}"
hawr1243a-textB-3,kuřê ʕaliş penî bê.,kuř-ê	ʕal=iş	penî	b-ê	,son.M-INDF	good=3SG:R	with	be.PRS-AUG.3SG:S	,One [of his] good son[s] was with him.,textB,3,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""SG"": ""singular"", ""PRS"": ""present"", ""AUG"": ""augment""}"
hawr1243a-textB-4,``nîşdêrew!'' fermawaş ``çikowe meydê?'',nî́ş-dê=re=û	fermawa=ş	çi=ko=we	m-e-ydê	,sit.PRS.IMP-2PL:S=POVB=and	say.PST=3SG:A	from=where=POST	IND-come.PRS-2PL:S	,"`Sit down!' [the Sheikh] said, ``Where do you come from?''",textB,4,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IMP"": ""imperative"", ""PL"": ""plural"", ""POVB"": ""post-verb"", ""PST"": ""past"", ""SG"": ""singular"", ""POST"": ""postposition"", ""IND"": ""indicative""}"
hawr1243a-textB-5,"vatiş, ``qurban xuɫkû fiɫane'' yagênmê degεweş namê da pî payînû êraqîre",vat=iş	qurban	xuɫk-û	fiɫan-e	yagê=nmê	degεwe=ş	namê	da	p=î	payîn-û	ʕêraq-î=re	,say.PST=3SG:A	sir.VOC	people.M-EZ.GEN	such_and_such-EZ.CMPD	place.F=COP.1PL:S	village.F.INDF=3SG:A	name.F	give.PST	at=DEM.PROX	bottom-EZ.GEN	PN-M.SG.OBL=POST	,"He (the man) said, ``Sir, we are from such-and-such a place.'' He gave the name of a village in the south of Iraq.",textB,5,hawr1243,hawr1243a,WORD_ALIGNED,"{""PST"": ""past"", ""SG"": ""singular"", ""VOC"": ""vocative"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""CMPD"": ""compound"", ""COP"": ""copula"", ""PL"": ""plural"", ""INDF"": ""indefinite"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""PN"": ""proper noun"", ""OBL"": ""oblique"", ""POST"": ""postposition""}"
hawr1243a-textB-6,"fermawaş, ``xeyr beydê!''",fermawa=ş	xeyr	b-e-ydê	,say.PST=3SG:A	goodness.M	IMP-come.PRS-2PL:S	,"He (the Sheikh) said, ``Welcome!''",textB,6,hawr1243,hawr1243a,WORD_ALIGNED,"{""PST"": ""past"", ""SG"": ""singular"", ""IMP"": ""imperative"", ""PRS"": ""present"", ""PL"": ""plural""}"
hawr1243a-textB-7,"ʕerziş kerđ, ``qurban ba dastanêt pey gêɫnûwe, dastane.''",ʕerz=iş	kerđ	qurban	ba	dastan(e)-ê=t	pey	gêɫn-û=wé	dastane	,petition.M=3SG:A	do.PST	sir.VOC	HORT	story.F-INDF=2SG:R	to	narrate.PRS.SBJV-1SG:A=COMPL	story.F	,"He said, ``Sir, let me tell you a story, the story!''",textB,7,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""PST"": ""past"", ""VOC"": ""vocative"", ""HORT"": ""hortative"", ""INDF"": ""indefinite"", ""PRS"": ""present"", ""SBJV"": ""subjunctive"", ""COMPL"": ""completive""}"
hawr1243a-textB-8,"fermawaş, ``da dey řoɫe çêş maçî?''",fermawa=ş	da	dey	řoɫe	çêş	m-aç-î	,say.PST=3SG:A	DISC.PTCL	DISC.PTCL	child.VOC	what	IND-say.PRS-2SG:A	,"The Sheikh said, ``Go on, son, What is it?\footnote{Lit. What are you saying?}''",textB,8,hawr1243,hawr1243a,WORD_ALIGNED,"{""PST"": ""past"", ""SG"": ""singular"", ""DISC"": ""discourse particle"", ""PTCL"": ""particle"", ""VOC"": ""vocative"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textB-9,"vatiş, ``qurban luwaymê par ya çinnê saɫê çêweɫter luwaymê pey saraɫû êranî, koy san.",vat=iş	qurban	luwa-ymê	par	ya	çinnê	saɫ(e)-ê	çêweɫter	luwa-ymê	pey	saraɫ-û	êran-î	ko-y	san	,say.PST=3SG:A	sir.VOC	go.PST-1PL:S	last_year	or	some.PL	year.F-PL.DIR	ago	go.PST-1PL:S	to	PN-EZ.GEN	PN-M.SG.OBL	mountain-EZ.ATTR	PN	,"He said, ``Sir, we went, say, last year or a few years ago, we went to the Saral region in Iran, to the San mountain.",textB,9,hawr1243,hawr1243a,WORD_ALIGNED,"{""PST"": ""past"", ""SG"": ""singular"", ""VOC"": ""vocative"", ""PL"": ""plural"", ""DIR"": ""direct"", ""PN"": ""proper noun"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""OBL"": ""oblique"", ""ATTR"": ""attributive""}"
hawr1243a-textB-10,çowe saraɫû êranîwe gêɫaymêwe.,ç=o=we	saraɫ-û	êran-î=we	gêɫa-ymê=we	,in=DEM.DIST=POST	PN-EZ.GEN	PN-M.SG.OBL=POST	turn.PST-1PL:S=COMPL	,"On the way back, we returned from the Saral region of Iran.",textB,10,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""POST"": ""postposition"", ""PN"": ""proper noun"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PST"": ""past"", ""PL"": ""plural"", ""COMPL"": ""completive""}"
hawr1243a-textB-11,wextû î cimaymara amaymêwe amaymê kelêwe.,wext-û	î	cimay=ma=ra	ama-ymê=we	ama-îmê	kel-êwe	,time.M-EZ.GEN	DEM.PROX	move.INF=1PL:PSR=POST	come.PST-1PL:S=COMPL	come.PST-1PL:S	mountain-INDF	,"On our return (journey), we went\footnote{Lit. came} to a mountain.",textB,11,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""INF"": ""infinitive"", ""PL"": ""plural"", ""PSR"": ""possessor"", ""POST"": ""postposition"", ""PST"": ""past"", ""COMPL"": ""completive"", ""INDF"": ""indefinite""}"
hawr1243a-textB-12,kelêwe dîmandîmê bê fire tûl bê; daresan bê; awîş nebê fire nařihet,kel-êwe	dîmandîm-ê	b-ê	fire	tûl	b-ê	daresan	b-ê	awî=ş	ne-b-ê	fire	nařihet	,mountain-INDF	wide-INDF	be.PRS-AUG.3SG:S	a_lot	long	be.PRS-AUG.3SG:S	woodland.M	be.PRS-AUG.3SG:S	water.F.SG.DIR=3SG:NC	NEG-be.PRS-AUG.3SG:S	a_lot	uncomfortable	,It was a big mountain; it was very high; it was a woodland; [it was] very uncomfortable.,textB,12,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""PRS"": ""present"", ""AUG"": ""augment"", ""SG"": ""singular"", ""DIR"": ""direct"", ""NC"": ""non-canonical subject"", ""NEG"": ""negative""}"
hawr1243a-textB-13,jenîyem bê. jenekêmîç barû hemɫîye bê.,jenîye=m	b-ê	jen(î)-ekê=m=îç	bar-û	hemɫî-e	b-ê	,woman.F=1SG:NC	be.PRS-AUG.3SG:S	woman.F-DEF.F.SG=1SG:PSR=ADD	load.M-EZ.GEN	pregnant-F	be.PRS-AUG.3SG:S	,I had a wife. My wife was pregnant.,textB,13,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""NC"": ""non-canonical subject"", ""PRS"": ""present"", ""AUG"": ""augment"", ""DEF"": ""definite"", ""PSR"": ""possessor"", ""ADD"": ""additive"", ""EZ"": ""ezafe"", ""GEN"": ""genitive""}"
hawr1243a-textB-14,jenekêm qomyaş venî kelekewe.,jen(î)-ekê=m	qomya=ş	venî	kel-eke=we	,woman.F-DEF.F.SG=1SG:PSR	happen.PST.3SG:S=3SG:R	at	mountain-DEF.M.SG.DIR=POST	,My wife was about to deliver a baby in the mountain.,textB,14,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""PST"": ""past"", ""DIR"": ""direct"", ""POST"": ""postposition""}"
hawr1243a-textB-15,"duwê beçkêş dîyê, zarowê.",duwê	beçk(e)-ê=ş	dî-ê	zaro-ê	,two	baby-PL.DIR=3SG:A	see.PST-3PL:O	child-PL.DIR	,She gave birth to two babies.,textB,15,hawr1243,hawr1243a,WORD_ALIGNED,"{""PL"": ""plural"", ""DIR"": ""direct"", ""SG"": ""singular"", ""PST"": ""past""}"
hawr1243a-textB-16,"duwê, be ... gîrma ward çenû jenîyû çenû heywanîyû dewɫetîyû bê awîyû nařihet e pawe.",duwê	be	gîr=ma	ward	çenû	jenî=û	çenû	heywan-î=û	dewɫet-î=û	bê	awî=û	nařihet	e=pawe	,two	by	hook.M=1PL:A	eat.PST	with.EZ.GEN	woman.F=and	with.EZ.GEN	animal.M-SG.OBL=and	doemstic_animal-M.SG.OBL=and	without	water.F=and	uncomfortable	in=there	,"I was stuck there with my wife, livestock, a lack of water, and a lack of comfort.",textB,16,hawr1243,hawr1243a,WORD_ALIGNED,"{""PL"": ""plural"", ""PST"": ""past"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique""}"
hawr1243a-textB-17,"kuřeke, yoşa ..., weşkewte bê kuřû.",kuř-eke	yo=şa	weş	kewte	b-ê	kuř=û	,son.M-DEF.M.SG.DIR	one.M=3PL:PSR	good	fall.PST.PTCP.M	be.PRS-AUG.3SG:S	son.M=and	,"The boy, one of them ..., well he was healthy.",textB,17,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""DIR"": ""direct"", ""PL"": ""plural"", ""PSR"": ""possessor"", ""PST"": ""past"", ""PTCP"": ""participle"", ""PRS"": ""present"", ""AUG"": ""augment""}"
hawr1243a-textB-18,ađma tehwêɫ gêrtû.,ađ=ma	tehwêɫ	gêrt-∅=û	,3SG.M.DIR=1PL:A	delivery.M	grab.PST-3SG.M:O{=and}	,We got hold of him.,textB,18,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""DIR"": ""direct"", ""PL"": ""plural"", ""PST"": ""past""}"
hawr1243a-textB-19,yoyçşa her gîyane gûwînêş çenî bê melaqat.,yo=îç=şa	her	gîyan-e	gûwîn(e)-ê=ş	çenî	b-ê	melaqat	,one.M=ADD=3PL:PSR	just	soul.M-EZ.CMPD	sickly-INDF=3SG:R	in	be.PRS-AUG.3SG:S	visit	,[The other] one of them was only barely alive.\footnote{Lit. had a little soul left in him},textB,19,hawr1243,hawr1243a,WORD_ALIGNED,"{""ADD"": ""additive"", ""PL"": ""plural"", ""PSR"": ""possessor"", ""EZ"": ""ezafe"", ""CMPD"": ""compound"", ""INDF"": ""indefinite"", ""SG"": ""singular"", ""PRS"": ""present"", ""AUG"": ""augment""}"
hawr1243a-textB-20,her waçênî beçkêwen gîyaniş çenîn her anne!,her	waç-ên-î	beçk(e)-êwe=n	gîyan=iş	çenî=n	her	anne	,just	say.PRS-AUG-2SG:A	baby-INDF=COP.3SG.M:S	soul.M=3SG:R	in=COP.3SG.M:S	just	that_much	,"One would say it was a child who was just alive, just that!",textB,20,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""AUG"": ""augment"", ""SG"": ""singular"", ""INDF"": ""indefinite"", ""COP"": ""copula""}"
hawr1243a-textB-21,êmeyç gîrma ward çenû her wî.,ême=îç	gîr=ma	ward	çenû	her	đw(e)-î	,1PL=ADD	hook.M=1PL:A	eat.PST	with.EZ.GEN	just	two-M.SG.OBL	,We were stuck with both babies.,textB,21,hawr1243,hawr1243a,WORD_ALIGNED,"{""PL"": ""plural"", ""ADD"": ""additive"", ""PST"": ""past"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique""}"
hawr1243a-textB-22,yoşa kerdma baboɫê ardma.,yo=şa	kerd-∅=ma	baboɫê	ard-∅=ma	,one.M=3PL:PSR	do.PST-3SG.M:O=1PL:A	swaddling	bring.PST-3SG.M:O=1PL:A	,We rolled one in clothing [and] took him.,textB,22,hawr1243,hawr1243a,WORD_ALIGNED,"{""PL"": ""plural"", ""PSR"": ""possessor"", ""PST"": ""past"", ""SG"": ""singular""}"
hawr1243a-textB-23,"yoyçşa her gîyanêş çenî bê, gêɫanê qiřoɫe darêm yoso.",yo=îç=şa	her	gîyan-ê=ş	çenî	b-ê	gêɫa-(a)nê	qiřoɫ-e	dar-ê=m	yos-∅=o	,one.M=ADD=3PL:PSR	just	soul.M-INDF=3SG:R	in	be.PRS-AUG.3SG:S	wander.PST-1SG:S	hollow.M-EZ.CMPD	tree.M-INDF=1SG:A	find.PST-3SG.M:O=COMPL	,"As for the one who was half-alive, I wandered around [and] found a hollow of a tree.",textB,23,hawr1243,hawr1243a,WORD_ALIGNED,"{""ADD"": ""additive"", ""PL"": ""plural"", ""PSR"": ""possessor"", ""INDF"": ""indefinite"", ""SG"": ""singular"", ""PRS"": ""present"", ""AUG"": ""augment"", ""PST"": ""past"", ""EZ"": ""ezafe"", ""CMPD"": ""compound"", ""COMPL"": ""completive""}"
